mean,system:index,AREA,LGA,STATE,Latitude,Longitude,PERIMETER
0.006400776,103,2933.849,Mafa,Borno,12.0127148,13.61784753,270.565
-0.003613663,104,794.96,Danmusa,Katsina,12.20703584,7.334250498,124.908
-0.005577652,105,3128.65,Bukkuyum,Zamfara,11.93120186,5.700714154,247.598
0.020466011,106,618.096,Miga,Jigawa,12.19122587,9.675586637,112.198
0.124624434,107,415.334,Minjibir,Kano,12.17366119,8.597659497,89.745
0.080108531,108,872.272,Ringim,Jigawa,12.13033438,9.096445949,153.075
0.023478853,109,660.079,Gabasawa,Kano,12.15378945,8.835443657,116.994
0.015074542,110,626.404,Shanono,Kano,12.06729684,7.940861297,126.97
0.005618319,111,3263.867,Gummi,Zamfara,11.98370416,5.270665528,249.896
0.00265241,112,862.701,Musawa,Katsina,12.07253995,7.695137791,167.405
0.024232575,113,1482.546,Maiyama,Kebbi,11.90556644,4.352988708,205.124
0.038995213,114,904.481,Jega,Kebbi,12.03335407,4.485579777,139.043
0.042321667,115,808.811,Bunza,Kebbi,12.10347023,3.969043414,111.823
0.125491925,116,449.088,Dawakin Tofa,Kano,12.12117243,8.368692298,115.287
0.001207114,117,2758.11,Kebbe,Sokoto,11.88230241,4.805727857,233.705
0.009294814,118,1435.922,Kankara,Katsina,11.95409475,7.371022176,210.868
0.025552605,119,5889.791,Konduga,Borno,11.61215034,13.18172978,515.01
0.014942649,120,383.842,Bagwai,Kano,12.08016926,8.118563776,85.513
0.02559372,121,1201.961,Jahun,Jigawa,12.03398095,9.537859959,167.701
0.001068616,122,1791.347,Dikwa,Borno,11.91447882,14.12030319,199.168
0.040320758,123,873.84,Jere,Borno,11.90229268,13.25051564,184.365
0.011178933,124,2060.054,Tsafe,Zamfara,11.93082803,6.926340563,191.971
0.959274472,125,364.907,Gezawa,Kano,12.03363736,8.703944396,89.021
3.717411098,126,187.442,Ungogo,Kano,12.04681019,8.504618378,76.109
0.029360655,127,2210.102,Dandi,Kebbi,11.79481155,3.837454824,198.234
0.189094947,128,203.698,Tofa,Kano,11.99572703,8.310674703,66.71
0.048984064,129,998.029,Nangere,Yobe,11.7931178,10.99906405,159.144
0.003929493,130,693.982,Ajingi,Kano,11.94796489,9.029501195,128.946
0.003665154,131,1545.691,Itas/Gadau,Bauchi,11.84799724,10.0531601,232.697
0.015675748,132,1288.358,Suru,Kebbi,11.77074914,4.13634038,192.822
17.91251811,133,19.019,Nassarawa,Kano,12.00588309,8.508378021,21.054
6.349254606,134,24.943,Dala,Kano,11.99837759,8.462518711,24.213
0.022161001,135,2450.811,Damaturu,Yobe,11.80366475,12.01977786,216.201
0.223607522,136,1036.537,Dutse,Jigawa,11.77489077,9.298269655,155.571
20.16933113,137,27.66,Fagge,Kano,11.98513403,8.553782299,20.167
0.070413168,138,210.163,Rimin Gado,Kano,11.92564573,8.2584499,78.295
13.30747521,139,23.81,Gwale,Kano,11.96826402,8.468683485,23.055
11.51342767,140,23.628,Tarauni,Kano,11.95497908,8.528279622,25.141
0.041022885,141,363.268,Gwarzo,Kano,11.8834986,7.941833468,91.415
0.036815769,142,662.153,Malumfashi,Katsina,11.83908055,7.65752298,133.543
0.399647855,143,345.302,Warawa,Kano,11.89882564,8.728475188,86.974
0.049419155,144,1106.815,Kiyawa,Jigawa,11.81169948,9.575601187,175.273
6.915155973,145,26.499,Kano Municipal,Kano,11.94045083,8.477484735,22.044
0.048184287,146,314.364,Kabo,Kano,11.8667322,8.172368881,94.478
1.911886744,147,162.81,Kumbotso,Kano,11.90499976,8.497289107,63.807
1.014361032,148,131.23,Maiduguri,Borno,11.85275147,13.19961504,54.355
-0.008462529,149,2773.567,Kaga,Borno,11.64686882,12.54235674,238.477
0.180882475,150,267.91,Madobi,Kano,11.80999359,8.35477438,89.933
0.212572162,151,351.8,Dawakin Kudu,Kano,11.79647742,8.64593769,101.37
0.03147369,152,335.617,Wudil,Kano,11.74145421,8.838378481,105.949
0.02589991,153,1701.466,Faskari,Katsina,11.65618052,7.099663724,198.124
0.003059412,154,619.544,Gaya,Kano,11.77295068,9.016087206,119.561
0.065967039,155,450.051,Karaye,Kano,11.75039562,7.992822961,104.486
0.010714262,156,1031.357,Kafur,Katsina,11.63658122,7.70052059,158.518
-0.001912477,157,4486.311,Bama,Borno,11.5505769,14.15011944,333.282
0.168221299,158,240.989,Kura,Kano,11.77075117,8.470033232,78.902
0.071719732,159,553.724,Potiskum,Yobe,11.69981758,11.19555791,99.835
0.033905832,160,1952.149,Katagum,Bauchi,11.61705844,10.27555675,323.023
0.061113066,161,831.066,Kiru,Kano,11.58852282,8.126619612,178.992
0.065894657,162,669.028,Bakori,Katsina,11.60713461,7.434801111,136.59
0.009743745,163,988.286,Damban,Bauchi,11.58617408,10.82629041,129.903
0.057344632,164,470.368,Bunkure,Kano,11.66315062,8.567959462,118.722
0.017759418,165,549.474,Jama'are,Bauchi,11.67476838,9.932731365,109.066
0.127468583,166,240.516,Garum Mallam,Kano,11.64693873,8.373045626,69.719
0.044292758,167,546.281,Buji,Jigawa,11.56280156,9.732350811,108.467
0.004326844,168,523.199,Zuru,Kebbi,11.4808801,5.307618809,138.763
0.118318925,169,758.962,Bebeji,Kano,11.49166084,8.284119602,113.861
0.009702905,170,460.539,Albasu,Kano,11.62254543,9.091499579,117.04
0.067298841,171,1435.966,Birnin Kudu,Jigawa,11.45117822,9.490816626,177.797
-0.003368476,172,458.608,Garko,Kano,11.55063808,8.808933781,127.175
0.003921262,173,1959.322,Fakai,Kebbi,11.49284221,4.930894685,214.264
0.008911706,174,1309.468,Koko/Besse,Kebbi,11.43553052,4.439522314,193.856
0.002943455,175,2117.579,Fika,Yobe,11.3771508,11.27834675,233.79
-0.007651559,176,3351.005,Gujba,Yobe,11.36346891,12.00868012,268.564
6.53E-05,177,814.539,Rogo,Kano,11.50510088,7.84791856,114.528
-0.006459693,178,373.929,Kibiya,Kano,11.4879074,8.64464937,85.52
0.025300614,179,472.851,Rano,Kano,11.46649745,8.498752304,108.665
0.017228475,180,786.059,Takai,Kano,11.46715012,9.143514153,137.931
-0.003260689,181,908.407,Shira,Bauchi,11.42629799,10.08963259,127.18
0.001089729,182,656.404,Giade,Bauchi,11.38637711,10.25704036,132.978
0.293841279,183,482.248,Funtua,Katsina,11.44281905,7.305979028,113.663
-0.011383717,184,1190.879,Sumaila,Kano,11.31154184,8.870888222,157.924
0.003731099,185,1216.757,Misau,Bauchi,11.361715,10.50081734,171.161
0.055823364,186,428.777,Dandume,Katsina,11.38757556,7.201173148,94.646
0.001643734,187,1502.343,Shanga,Kebbi,11.20841565,4.726687552,205.3
-0.010433045,188,6485.544,Damboa,Borno,11.12721545,12.83707508,427.86
0.047447849,189,466.281,Danja,Katsina,11.38601676,7.564673086,121.701
-2.04E-04,190,902.758,Ikara,Kaduna,11.25264792,8.196087483,204.695
-0.007585018,191,2432.214,Gwoza,Borno,11.18755933,13.64766461,206.635
0.011332317,192,2025.904,Gwaram,Jigawa,11.17834221,9.991843589,245.29
0.01968112,193,665.734,Sabuwa,Katsina,11.28418074,7.093503468,131.035
0.023619613,194,518.896,Makarfi,Kaduna,11.30040706,7.971482223,95.01
0.011051979,195,1132.51,Tundun Wada,Kano,11.25111607,8.556984468,226.083
-0.002040799,196,2498.174,Darazo,Bauchi,11.13608991,10.62480832,277.019
-0.01161102,197,1359.464,Sakaba,Kebbi,11.14853626,5.544382965,174.433
0.014821193,198,1957.978,Giwa,Kaduna,11.10451776,7.392072752,214.4
0.045997412,199,395.747,Kudan,Kaduna,11.25202374,7.782917413,92.978
0.017384537,200,6281.145,Birnin Gwari,Kaduna,10.8573347,6.654622958,434.131
-0.005065182,201,3040.086,Rijau,Niger,11.07075525,5.158645227,256.499
-0.005676119,202,5194.948,Ningi,Bauchi,11.02346261,9.209002617,296.504
0.002184343,203,1895.418,Nafada,Gombe,11.10013024,11.21462745,171.672
1.66E-04,204,650.683,Warji,Bauchi,11.13648212,9.748367342,98.432
-0.006666514,205,3692.063,Dukku,Gombe,10.80601386,10.87001452,270.941
0.907658277,206,244.708,Sabon Gari,Kaduna,11.15950119,7.688105219,70.784
0.004804571,207,1445.992,Doguwa,Kano,10.83418793,8.646021817,200.421
-0.01247922,208,2328.545,Gulani,Yobe,10.94691609,11.74743179,234.289
-0.002076367,209,2159.857,Soba,Kaduna,10.93982174,7.985741605,192.611
0.001536622,210,953.027,Yauri,Kebbi,11.00141418,4.606525387,205.94
-0.002991397,211,2428.078,Kubau,Kaduna,10.84709665,8.343238003,248.365
-0.014037968,212,5772.875,Mariga,Niger,10.67064522,5.819122728,369.762
0.507565908,213,303.404,Zaria,Kaduna,11.023143,7.714277512,82.388
-0.007042969,214,3326.788,Biu,Borno,10.79187619,12.18489382,268.829
-0.017366991,215,5305.348,Ganjuwa,Bauchi,10.73273513,10.02398979,371.544
-0.003799071,216,2595.889,Ngaski,Kebbi,10.54388828,4.774278414,308.5
3.67E-04,217,1801.119,Agwara,Niger,10.774757,4.539767062,177.907
0.043252227,218,1415.664,Funakaye,Gombe,10.80644346,11.40955096,150.326
0.268399037,219,3508.283,Igabi,Kaduna,10.71688931,7.547071207,349.105
-0.022636835,220,1399.068,Chibok,Borno,10.8267441,12.87992709,149.955
-0.003766043,221,498.673,Madagali,Adamawa,10.83897145,13.54326112,97.89
-0.004898088,222,7111.208,Toro,Bauchi,10.39841051,9.211837228,408.122
-0.017671898,223,2198.599,Askira/Uba,Borno,10.64062904,13.02572894,275.575
0.124498362,224,4879.182,Chikun,Kaduna,10.36694454,7.240920672,434.993
-0.0189067,225,689.417,Michika,Adamawa,10.60764886,13.45078284,116.98
0.003304858,226,3764.949,Magama,Niger,10.37080155,4.980060431,360.828
-0.005910769,227,1065.878,Bayo,Borno,10.42057698,11.78995132,152.602
0.006232231,228,1658.694,Kwami,Gombe,10.53238485,11.24020958,181.361
0.031419532,229,2021.578,Kontagora,Niger,10.42471955,5.475140341,206.77
-0.009044492,230,2526.468,Kirfi,Bauchi,10.40618407,10.5701701,203.789
-0.009680654,231,2739.35,Kauru,Kaduna,10.26329012,8.286802621,317.624
-0.00202759,232,2325.557,Lere,Kaduna,10.32653332,8.555375355,233.654
0.002417804,233,2079.023,Hawul,Borno,10.45714313,12.37203964,217.165
0.024960018,234,5275.07,Shiroro,Niger,10.11113888,6.672110695,459.323
6.531496567,235,87.798,Kaduna North,Kaduna,10.56083239,7.455289515,53.048
-0.010025813,236,735.947,Kwaya Kusar,Borno,10.4407422,11.98078451,119.134
0.004686759,237,2169.225,Yamaltu/Deba,Gombe,10.30178023,11.5398992,217.043
0.028429771,238,3508.958,Rafi,Niger,10.16516014,6.248211618,309.948
-0.009042694,239,2732.219,Hong,Adamawa,10.30344733,13.02889157,220.773
7.77297752,240,60.113,Kaduna South,Kaduna,10.47372385,7.422602543,38.603
0.062811582,241,3976.84,Bauchi,Bauchi,10.21572109,9.947538904,292.294
-0.003316936,242,2234.228,Kajuru,Kaduna,10.2523021,7.885087489,201.982
0.001949576,243,687.937,Mubi North,Adamawa,10.32686924,13.38032452,126.823
-0.0119069,244,1865.627,Girie,Adamawa,10.18686968,12.64760147,194.495
0.204100056,245,2864.11,Akko,Gombe,10.14825693,11.06931737,266.37
-0.011039936,246,1197.438,Shani,Borno,10.17414081,12.06538259,150.52
0.041003515,247,1479.105,Bassa,Plateau,10.06732158,8.783184712,185.895
0.152181353,248,15.194,Gombe,Gombe,10.31250932,11.24010499,15.776
-0.018019296,249,1605.411,Shelleng,Adamawa,9.922920132,12.22929807,202.623
-0.012105507,250,6133.911,Alkaleri,Bauchi,9.857096466,10.51548187,387.282
-1.93E-04,251,9114.887,Mashegu,Niger,9.862640245,5.233473972,492.217
-0.017975349,252,185.577,Mubi South,Adamawa,10.19038018,13.39325654,57.961
-0.010850502,253,2188.108,Tafawa-Balewa,Bauchi,9.821817066,9.535744422,308.155
-0.017190038,254,530.763,Maiha,Adamawa,9.887456793,13.22483752,161.644
5.44E-04,255,4624.107,Kachia,Kaduna,9.818531789,7.648666673,362.304
0.003830902,256,7887.974,Kaiama,Kwara,9.459544871,4.179281633,410.375
0.006406794,257,10357.668,Baruten,Kwara,9.294789104,3.391994126,542.227
0.017815229,258,2633.826,Zangon Kataf,Kaduna,9.822633253,8.22597972,213.156
-0.008027794,259,528.632,Dass,Bauchi,9.997326957,9.477049953,95.753
3.67E-05,260,1801.476,Balanga,Gombe,9.844473884,11.72003397,216.627
0.007601879,261,2265.14,Muya,Niger,9.809817142,7.017319158,230.732
-0.008582746,262,1061.022,Kaltungo,Gombe,9.87648258,11.50372216,143.977
-0.013663465,263,4324.615,Song,Adamawa,9.811197199,12.73161841,321.632
-0.003953803,264,699.835,Guyuk,Adamawa,9.82368663,11.99835965,130.547
-0.005537116,265,839.195,Billiri,Gombe,9.881023632,11.18028806,136.965
1.729032384,266,403.323,Jos North,Plateau,9.908951559,8.871181223,78.34
0.028189655,267,802.559,Jos East,Plateau,9.865349095,9.072094977,108.536
-0.006973947,268,1886.07,Wushishi,Niger,9.676223969,5.933257986,238.34
-0.011925741,269,851.998,Shomgom,Gombe,9.687557856,11.24573221,127.024
0.343480582,270,453.764,Jos South,Plateau,9.722177252,8.793054503,104.328
-0.017697544,271,3019.104,Kanam,Plateau,9.527468541,10.05330366,294.186
0.034254173,272,856.055,Barkin Ladi,Plateau,9.556095409,8.912174316,166.41
0.145111351,273,1589.8,Bosso,Niger,9.598195856,6.387043573,211.481
0.010741299,274,1764.24,Mangu,Plateau,9.399778099,9.150007274,205.29
0.019931108,275,2215.32,Paikoro,Niger,9.468097657,6.855652785,311.559
-0.004980624,276,4270.342,Fufore,Adamawa,9.166311153,12.63841247,433.228
-0.010802112,277,653.946,Bogoro,Bauchi,9.63070195,9.607500311,107.026
0.05544266,278,508.776,Kaura,Kaduna,9.593169817,8.457096992,104.383
0.030472279,279,1167.036,Lamurde,Adamawa,9.568231386,11.80851897,154.327
0.008884737,280,806.432,Riyom,Plateau,9.530432006,8.686492535,122.641
0.057635126,281,2289.566,Demsa,Adamawa,9.364226887,12.1814434,229.339
2.189523394,282,73.751,Chanchaga,Niger,9.60547139,6.514193835,33.141
0.010517926,283,813.295,Numan,Adamawa,9.452740537,11.93493389,177.191
0.034061751,284,429.905,Jaba,Kaduna,9.448955533,8.03468141,98.461
0.024153636,285,1084.333,Gombi,Adamawa,9.430360776,12.5899079,158.498
-0.015017323,286,6901.537,Karim Lamido,Taraba,9.236293784,10.97055672,434.825
0.060392706,287,3986.091,Mokwa,Niger,9.24373037,5.146363936,582.23
0.005832642,288,1292.964,Pankshin,Plateau,9.263288345,9.394954747,203.012
0.007900269,289,1804.877,Gbako,Niger,9.284563244,5.986139632,212.515
0.010746586,290,1712.243,Jema'a,Kaduna,9.33521727,8.248236945,217.579
0.003281002,291,1279.089,Kanke,Plateau,9.397001132,9.578956443,156.741
0.083018859,292,1141.298,Gurara,Niger,9.322033966,7.023184074,235.499
0.01005347,293,1732.748,Katcha,Niger,9.11672823,6.242193635,299.235
-0.012478577,294,6209.003,Wase,Plateau,9.052514664,10.22896536,323.167
0.009227136,295,1323.478,Sanga,Kaduna,9.213472919,8.481690889,203.467
0.004728884,296,1532.477,Bokkos,Plateau,9.209305268,8.899430024,158.438
-0.009198856,297,1817.237,Lau,Taraba,9.174284834,11.52091739,194.063
-3.49E-04,298,3042.211,Lapai,Niger,8.726986257,6.635199529,365.636
0.26924641,299,2657.359,Karu,Nassarawa,9.027654054,7.765845874,284.963
1.679154988,300,818.909,Bwari,Abuja,9.20786352,7.429934191,153.605
1.340079762,301,139.068,Tafa,Niger,9.242719283,7.230877004,68.698
0.58375873,302,139.997,Yola North,Adamawa,9.251618228,12.52006908,50.841
0.003948628,303,804.249,Langtang North,Plateau,9.087957877,9.777727499,165.052
0.449307069,304,121.968,Suleja,Niger,9.188225949,7.15108401,48.953
0.006754227,305,1868.953,Agaie,Niger,8.930562791,6.408175494,199.223
0.171310929,306,370.27,Yola South,Adamawa,9.157369439,12.59183879,90.685
0.107655255,307,967.762,Gwagwalada,Abuja,9.053900363,6.985332176,129.429
0.021536958,308,1002.453,Abaji,Abuja,8.806423965,6.822686551,257.578
0.033690054,309,1183.679,Wamba,Nassarawa,8.976767931,8.676112515,142.807
-0.006342652,310,2175.744,Mayo-Belwa,Adamawa,8.867928043,12.05996265,279.185
0.01106363,311,1056.594,Irepo,Oyo,8.999792381,3.934771101,157.105
0.023388608,312,1794.341,Kokona,Nassarawa,8.832132498,8.04998983,196.998
0.136935464,313,848.06,Akwanga,Nassarawa,8.993858101,8.327013762,117.66
3.062904556,314,1585.32,Abuja Municipal,Abuja,8.955237074,7.349282513,206.501
-0.001150499,315,747.416,Mikang,Plateau,9.013579258,9.570589155,153.224
0.033927456,316,3183.797,Moro,Kwara,8.828460082,4.576806508,250.215
0.005508152,317,1337.907,Yorro,Taraba,8.886942855,11.63680906,212.561
0.026310774,318,2417.985,Ardo-Kola,Taraba,8.811156806,11.23745484,212.958
0.51445518,319,51.239,Bida,Niger,9.082687486,5.984727584,28.012
-0.014401934,320,2501.515,Shendam,Plateau,8.698298111,9.49977663,285.285
-0.012141378,321,2381.537,Qua'an Pan,Plateau,8.738296416,9.133422377,224.661
0.010589746,322,891.351,Zing,Taraba,8.901708746,11.8274167,124.944
0.02226576,323,3476.224,Ifelodun,Kwara,8.530528119,5.066798493,405.589
0.022016583,324,2784.072,Lafia,Nassarawa,8.640066862,8.699591118,365.24
0.546641386,325,191.234,Jalingo,Taraba,8.913730024,11.40137881,81.649
0.017465765,326,1037.665,Olorunsogo,Oyo,8.751820952,4.090865619,155.408
0.023050546,327,920.401,Orelope,Oyo,8.803832998,3.811437796,147.801
0.021500784,328,1658.42,Saki East,Oyo,8.683201553,3.603791152,179.961
0.029357349,329,1299.111,Kwali,Abuja,8.719626437,6.951803966,151.853
0.007184223,330,2951.182,Pategi,Kwara,8.615922923,5.811979376,238.21
0.012801995,331,1708.466,Kuje,Abuja,8.638927252,7.230835055,217.281
0.362878366,332,158.196,Keffi,Nassarawa,8.829535044,7.823715697,49.072
0.028884437,333,1186.461,Nassarawa Egon,Nassarawa,8.740715942,8.420908872,157.254
-6.57E-04,334,1776.035,Jada,Adamawa,8.668160919,12.41448062,226.688
0.017459954,335,2172.974,Saki West,Oyo,8.569798284,3.147185965,228.31
-0.022139031,336,5979.249,Gassol,Taraba,8.443519101,10.57911189,359.334
0.010457774,337,5806.401,Nassarawa,Nassarawa,8.328995153,7.776540905,349.767
-0.015933451,338,1361.094,Langtang South,Plateau,8.583890977,9.810522448,148.518
-0.031742745,339,2848.122,Ibi,Taraba,8.300290384,9.774787371,351.999
0.065707029,340,3406.807,Lokoja,Kogi,8.172968519,6.460339465,395.127
0.259748834,341,434.493,Ilorin East,Kwara,8.582616819,4.784356848,149.429
0.089187348,342,1570.266,Asa,Kwara,8.417440237,4.44609312,197.482
-0.006360987,343,1834.296,Ganye,Adamawa,8.414845176,11.9864478,224.221
-0.00719547,344,8546.623,Bali,Taraba,8.147595904,11.04836268,465.213
0.024132934,345,1910.959,Ori-Ire,Oyo,8.334229821,4.144232678,211.283
-0.007212118,346,2737.782,Toto,Nassarawa,8.238495568,7.202320688,257.718
0.019207565,347,1672.059,Atiba,Oyo,8.239317919,3.914362775,221.32
0.015737032,348,2767.258,Atisbo,Oyo,8.351543458,3.23874736,335.551
1.735200881,349,98.404,Ilorin West,Kwara,8.47156965,4.554961919,52.512
-0.007335718,350,2605.347,Doma,Nassarawa,8.163337811,8.281219083,265.182
0.019954824,351,1181.312,Yagba West,Kogi,8.296407812,5.527479568,159.37
0.434312463,352,166.344,Ilorin South,Kwara,8.435253145,4.692388286,66.358
-0.020159027,353,2627.772,Awe,Nassarawa,8.249846841,9.218539268,261.033
-0.013209721,354,992.172,Obi,Nassarawa,8.347375883,8.727688167,154.195
-6.98E-04,355,1519.535,Yagba East,Kogi,8.164109031,5.761314932,237.886
0.05564351,356,2701.448,Kabba /Bunu,Kogi,8.062777986,6.203364061,282.78
0.015548452,357,1533.698,Koton-Karfe,Kogi,8.123407648,6.859037788,192.229
-0.006275245,358,4627.869,Teungo,Adamawa,8.001850471,11.85056626,340.831
0.024488669,359,1371.911,Itesiwaju,Oyo,8.188709393,3.511793442,204.175
0.138789554,360,744.714,Irepodun,Kwara,8.156105541,4.935743468,158.096
0.093079366,361,633.065,Isin,Kwara,8.253496477,5.054078318,111.345
0.071203449,362,477.98,Oyun,Kwara,8.145574973,4.658419725,154.368
0.008767779,363,878.826,Mopa-Muro,Kogi,8.103316065,5.878465265,133.681
0.068156656,364,418.991,Oke-Ero,Kwara,8.158304247,5.264552132,124.94
0.02799161,365,799.216,Surulere,Oyo,8.07179199,4.414903225,128.203
-0.018902763,366,1055.373,Keana,Nassarawa,8.167463773,8.768291906,152.422
-0.013020978,367,3801.356,Wukari,Taraba,7.976299496,9.814869386,349.01
0.262089847,368,197.11,Ogbomosho North,Oyo,8.154479087,4.270447039,58.824
0.014564948,369,2333.834,Iwajowa,Oyo,8.004456367,3.021811143,257.165
0.34917052,370,97.357,Offa,Kwara,8.13754072,4.699779287,42.606
0.029034565,371,586.18,Kajola,Oyo,8.026391245,3.357533626,102.904
0.041407033,372,547.14,Ekiti,Kwara,8.075931169,5.346871191,108.866
-0.002970153,373,2816.251,Guma,Benue,7.910057467,8.736229154,264.898
-0.013196608,374,3434.272,Donga,Taraba,7.681815989,10.28111244,377.591
0.075540216,375,526.294,Oyo West,Oyo,7.941570227,3.821797048,105.775
0.064059928,376,71.937,Ogbomosho South,Oyo,8.079880583,4.233329183,40.332
0.011861267,377,915.216,Ijumu,Kogi,7.848778363,5.956135866,156.888
0.031379888,378,333.442,Ila,Osun,7.977367932,4.900588148,94.173
0.037931336,379,473.845,Ogo Oluwa,Oyo,7.942995866,4.221617071,121.498
0.01389758,380,1005.353,Ikole,Ekiti,7.862408059,5.512289218,157.519
0.004144086,381,8267.946,Gashaka,Taraba,7.556608169,11.4303718,412.38
0.077269192,382,278.912,Odo-Otin,Osun,7.99185323,4.682342996,83.094
0.052676091,383,1351.944,Iseyin,Oyo,7.864728388,3.533333082,187.88
0.003251476,384,1753.854,Omala,Kogi,7.799618662,7.540982471,176.079
0.063429,385,115.146,Ifedayo,Osun,7.96253821,5.001676714,52.451
0.020638672,386,1924.212,Bassa,Kogi,7.770953126,7.024394532,241.143
0.087674097,387,140.162,Moba,Ekiti,7.971167119,5.114304393,56.248
0.024298963,388,468.89,Oye,Ekiti,7.858469248,5.33933691,96.735
-0.002805334,389,1250.779,Agatu,Benue,7.854869729,7.906101207,163.301
0.066863367,390,149.761,Boluwaduro,Osun,7.918911784,4.81303383,59.331
0.032899788,391,100.102,Ilejemeje,Ekiti,7.93042652,5.217003545,43.234
0.133724988,392,131.568,Oyo East,Oyo,7.878777156,4.021316819,59.329
0.509253512,393,131.806,Ifelodun,Osun,7.904281935,4.64751187,56.555
1.554438055,394,92.957,Olorunda,Osun,7.84198011,4.578304143,54.689
0.088224568,395,393.311,Ejigbo,Osun,7.824314353,4.267609733,133.163
0.408804627,396,87.127,Orolu,Osun,7.882402547,4.481376194,42.778
0.217851515,397,138.454,Boripe,Osun,7.839419999,4.683982743,68.804
0.713534257,398,65.727,Irepodun,Osun,7.856745689,4.519425722,44.29
0.078137443,399,262.414,Ido-Osi,Ekiti,7.840843085,5.168330358,69.305
0.045772358,400,347.719,Ijero,Ekiti,7.816727956,5.039569308,77.034
-3.52E-04,401,1383.538,Logo,Benue,7.708541192,9.22626636,185.067
0.690908578,402,301.4,Egbedore,Osun,7.763581557,4.432031788,100.333
-0.012899769,403,1515.396,Ukum,Benue,7.652141715,9.583520569,159.013
0.143101768,404,522.044,Obokun,Osun,7.762044571,4.771781535,102.804
0.04616253,405,726.712,Afijio,Oyo,7.746654071,3.897557159,139.576
0.040228858,406,277.023,Ekiti West,Ekiti,7.657539393,5.011015819,97.777
0.375856444,407,837.854,Markurdi,Benue,7.704199152,8.535874668,108.515
0.074464021,408,730.224,Okehi,Kogi,7.681918127,6.285425308,159.301
0.005563953,409,1245.699,Gwer West,Benue,7.632111561,8.216564874,144.894
0.099715636,410,717.632,Adavi,Kogi,7.641412889,6.433701073,163.042
0.021440356,411,2495.273,Dekina,Kogi,7.548162861,7.176570267,232.029
0.027952749,412,220.248,Ekiti East,Ekiti,7.736422149,5.682819506,71.896
0.001000547,413,1247.332,Ibarapa North,Oyo,7.646153703,3.159181341,139.251
0.102145753,414,352.828,Ola-Oluwa,Osun,7.729953213,4.208475567,85.73
1.170654683,415,55.686,Osogbo,Osun,7.745337152,4.584593584,35.722
0.023565315,416,822.403,Ibarapa East,Oyo,7.607953274,3.492072629,141.334
0.073120282,417,178.489,Efon,Ekiti,7.661164227,4.955121704,60.518
0.105352896,418,380.122,Irepodun/Ifelodun,Ekiti,7.6970178,5.224239015,94.679
0.031721682,419,551.235,Akoko North-West,Ondo,7.649377421,5.778817026,102.289
-0.006729207,420,893.602,Apa,Benue,7.61159785,7.888079285,118.497
0.124730925,421,1375.68,Ajaokuta,Kogi,7.494015682,6.589818143,168.086
0.67360109,422,85.727,Ede North,Osun,7.709289901,4.507068493,42.449
0.197329619,423,301.097,Iwo,Osun,7.635257125,4.130987682,76.569
0.309835355,424,1071.133,Ido,Oyo,7.506774701,3.711860236,174.546
0.084149852,425,598.314,Oriade,Osun,7.522684435,4.884528237,126.578
0.066191409,426,578.505,Atakumosa West,Osun,7.492060476,4.675205419,154.998
0.018137575,427,420.251,Gboyin,Ekiti,7.598727168,5.499043653,107.031
0.081796843,428,384.891,Tarka,Benue,7.58395682,8.850287453,83.03
0.111674583,429,230.891,Ede South,Osun,7.633136688,4.46860016,63.73
-0.003895772,430,4969.12,Kurmi,Taraba,7.229056229,10.66791205,358.321
0.367207778,431,480.453,Akinyele,Oyo,7.561210468,3.916166361,107.414
0.011702884,432,1590.457,Bukuru,Benue,7.373239474,9.143150436,235.885
0.027869753,433,430.565,Akoko North-East,Ondo,7.553300708,5.837089187,119.263
0.341422325,434,323.285,Ado-Ekiti,Ekiti,7.596663669,5.278622535,82.789
0.021234191,435,2480.175,Gwer East,Benue,7.358386549,8.420729979,240.002
0.99723155,436,65.02,Ilesha West,Osun,7.629649866,4.715074851,41.095
0.043959673,437,281.556,Aiyedire,Osun,7.543858021,4.240144314,83.498
0.462934227,438,83.198,Ilesha East,Osun,7.586148126,4.766445139,39.123
0.002143709,439,1269.452,Ankpa,Kogi,7.433711677,7.651150523,166.68
-0.014141797,440,1554.192,Takum,Taraba,7.428880038,10.06740137,172.466
0.04714199,441,307.087,Ekiti South-West,Ekiti,7.509142442,5.076424331,83.109
0.045567029,442,1050.332,Aiyedaade,Osun,7.295480736,4.309933481,243.493
0.120614301,443,1338.187,Oturkpo,Benue,7.266962248,8.067640674,220.928
0.322444508,444,267.979,Lagelu,Oyo,7.494845905,4.046896825,74.062
-0.008645593,445,2700.759,Katsina- Ala,Benue,7.321699776,9.570645,251.782
0.121517793,446,978.382,Ife North,Osun,7.285774967,4.469956445,198.053
0.110020245,447,1928.288,Gboko,Benue,7.321215008,8.864007789,214.203
0.078387333,448,1300.022,Akoko-Edo,Edo,7.342464971,6.110688504,207.76
0.060148658,449,576.43,Atakumosa East,Osun,7.302564146,4.803723021,130.448
0.181411962,450,204.225,Ikere,Ekiti,7.483645471,5.219150253,61.707
0.050021276,451,290.361,Okene,Kogi,7.449825111,6.322088225,126.337
0.028031879,452,287.28,Emure,Ekiti,7.426410865,5.506011953,72.517
0.044506,453,232.592,Akoko South-East,Ondo,7.435938211,5.886985587,78.973
0.211202022,454,70.335,Ife Central,Osun,7.456244299,4.605470021,38.63
